"gene_symbol","Interneurons_ps","Oligodendrocytes_ps","Medium.spiny.neurons_ps","Endothelial.cells_ps","Astrocytes_ps","Excitatory.neurons_ps","Microglia_ps","OPCs_ps"
"Fam104a",86.7122149921031,91.3690339720068,67.413455761881,115.37989279886,80.7624235420692,75.0897373585201,135.644217275784,88.2068183401145
"Fam110b",303.134751889653,38.4303237413914,568.555089003696,161.276018759641,159.016926191253,186.249648534818,19.2234904215126,307.821178326613
"Fam114a1",73.7020498394633,47.3270024140188,4.190443075,428.132659363967,163.322085765238,4.2609991519332,632.877600917358,1207.25021209383
"Fam114a2",139.084154711437,102.172411444534,102.898754561361,98.0912722509025,80.237597193734,93.6255776936969,133.101313992295,123.001160371224
"Fam117b",173.816712629836,170.862569331669,261.546826470603,305.902710348303,122.705409794887,239.463220022405,487.717865936346,152.077903527401
"Fam126a",61.0781712604452,271.385185102829,71.2246619220116,83.478597986822,74.4516566058215,44.5799070284437,137.423757308907,85.9626936961692
"Fam126b",207.448140467705,116.798248981216,281.289706205477,136.634960099659,143.819796713764,252.368737297349,128.443618649201,95.4869605777753
"Fam131b",202.156604013048,380.860704487808,232.385060073362,246.005167573911,95.6085895537331,288.192294089007,166.59964529478,169.9409200286
"Fam133b",99.06493845,116.791924084867,78.1058517223847,91.2389086195947,80.5771328308712,93.1400698262914,88.94336822,111.753621008002
"Fam135b",234.326905079325,33.6229104535735,188.921759106033,55.3816743420037,22.1839294054646,246.883219336559,33.9593731065177,36.2182619659282
"Fam13a",112.174763755469,28.9555378916016,47.2212069434573,90.9329017861519,80.070782280418,90.25393158217,27.6213763836853,62.2253390310826
"Fam13b",50.6779817571985,62.4270002809851,30.4849722276323,30.9556592258346,39.25677966,40.6173520469428,72.1217174047467,39.88589243
"Fam13c",131.996583318967,169.659997671538,91.1466838704211,89.2431429757583,346.049240727108,109.054424158864,11.155556450522,151.476376604316
"Fam163b",127.227239499643,95.1860628097064,143.092944356291,83.3085158716816,36.572734327454,247.554393160874,81.6111550500624,35.493357051565
"Fam169a",388.724363951553,108.641968440509,246.524970792673,65.3666775620091,156.046972543707,349.0813542838,60.013655124701,374.338956309118
"Fam171a1",92.6015991962589,134.0425633398,161.273680261676,74.6138707822419,207.460442964927,109.968877280258,52.3221245112278,55.6268581045409
"Fam171a2",178.313332641546,75.0767704692132,211.289050887579,105.106896026806,55.393534745399,268.154226024029,75.9772489205536,132.41795600461
"Fam171b",117.212681598703,128.583154386904,96.1701309567157,52.4924730444641,176.389449236169,112.66877718164,47.5371458387467,80.2920229551259
"Fam184a",23.6687399150727,13.5158447125329,34.4575601173177,11.1668153311374,70.71958793,19.6720793090437,5.15732158598072,30.5025563658875
"Fam189a2",286.545900938409,546.309978095021,10.0306989576571,96.0177634341857,508.779355504263,81.3817550753626,13.7636986121662,115.747703397142
"Fam217b",144.749196036412,79.432663072661,107.280211339305,55.399423023835,176.301607776249,131.411772652465,233.911408311794,56.7727245415272
"Fam219a",172.57218621472,112.474274469706,158.959008913794,88.7725981771973,111.205603656172,175.153472453931,115.149267565818,171.4484633416
"Fam234b",215.651739267225,243.474045445134,296.263879176093,77.7791159951187,265.05575222911,323.99365992762,113.54997604361,246.58818411412
"Fam53c",119.295348903174,157.051393664465,95.8369529792265,140.121169448762,91.882874340428,135.521759591587,94.933756609911,145.025137323937
"Fam81a",152.592594376849,45.8148913486308,43.6892386799706,84.1107867911922,45.0457710455478,221.408577015212,59.9440803337155,39.5995610348331
