"gene_symbol","Interneurons_py","Oligodendrocytes_py","Medium.spiny.neurons_py","Endothelial.cells_py","Astrocytes_py","Excitatory.neurons_py","Microglia_py","OPCs_py"
"Ckb",18.5916090644817,20.6113338962113,27.4253813029819,16.463892960375,34.3969448654018,17.8276673969844,29.1634968025769,30.198209609648
"Ckmt1",170.729176826903,31.0646074183918,105.636054388164,21.6266803059245,15.2324755849682,118.813925991034,68.8653597069837,17.7362168115956
"Clasp2",9.81026499944938,36.1623455929519,6.24678613780237,4.90753646772153,10.4654658989565,8.30714219818273,23.4596255428512,11.3428460834055
"Cldn11",0.798477237511921,100.319531456604,0.695473152970838,8.05810228766639,2.51341256570247,1.3640355194397,7.89690197853496,5.330360552356
"Cltc",103.149783726565,73.5229094377217,93.1256493108776,85.7144587068974,40.3285361694303,87.8583152398774,443.530806973562,69.0017469071515
"Cnp",21.556341171337,783.850818629054,19.9513294197963,35.54038559097,55.721801146646,20.1120767063988,142.403086456524,98.7887269308522
"Cpne5",8.70416377769959,3.00468970551174,63.498317627205,2.921995644,1.63228268652432,16.120448842733,6.498376824,2.4815154897676
"Crip2",15.2728128844883,22.5857218837905,43.697252580604,150.151723397587,74.785491705685,44.4106363596793,47.2415995588421,31.1663527485114
"Crk",26.5129964969535,25.9210805847061,25.0545035157817,30.9037052039747,13.9988637725563,28.9557696465868,143.919151182678,19.8320036494562
"Crkl",57.0843274466249,48.6229641924442,36.8591738782069,36.847577548159,30.8711735065522,46.7659661942488,169.79494825983,89.6004009265099
"Crmp1",536.144002,96.3175123601648,384.662128556994,114.751132857036,44.7089250011064,590.517186092511,227.204987107607,94.2065609951928
"Crot",9.02827249074099,12.5723176923382,2.15183016826196,8.47157710577411,38.4083926012055,4.68580634779251,37.88284726,24.2075444317503
"Cs",29.73384135,18.0156169043601,15.2257781655071,16.8740372203502,35.4957682157703,20.7589748821722,47.795736470611,17.7781190235699
"Csnk1g1",15.2623686176719,11.1338316413122,22.2803223379831,11.749426210687,6.28127104152473,22.9336763095827,44.4484461415647,16.9545482100766
"Ctnnb1",59.786192193742,62.1902518098524,62.642411510299,195.033828634581,68.4597414826897,73.19966098,278.964784350117,80.1418101720065
"Ctnnd2",50.4110370042552,5.78706269117864,28.7749124990899,5.35249063612947,83.736377169455,32.5039431795362,11.7207142294225,89.1185079466027
"Cx3cl1",16.106556515077,4.84143744262312,19.2607703881471,6.35921946520896,2.6114026730393,20.0307763956326,13.5154943209505,4.966239555
"Cyb5r1",46.385437144997,29.642048265773,21.5236017535591,43.1971519883914,8.672855562,25.5282194161746,412.395569957648,4.328697459
