"gene_symbol","Interneurons_ps","Oligodendrocytes_ps","Medium.spiny.neurons_ps","Endothelial.cells_ps","Astrocytes_ps","Excitatory.neurons_ps","Microglia_ps","OPCs_ps"
"Tra2a",476.993966816377,349.384984767651,307.512921960786,233.615259553891,202.515611895603,388.783809349582,852.443668920463,469.830342887667
"Tra2b",356.832973313393,379.144630971268,320.978580354442,417.940214657237,228.153006722834,373.620738011654,1625.59896611159,388.433987818992
"Traf3",217.630539093097,38.4125035872453,66.256203481792,36.6526781208255,66.7550168542658,141.047880852155,540.961479048932,121.402508809878
"Traf3ip1",72.1633149,42.9613811980744,38.074850363827,19.3481074770073,24.7167617664904,66.7869906874555,87.3274563765736,29.7337389149453
"Traf7",45.8648188594085,58.6733671999554,33.9235572390872,30.4402620957755,40.3647757234583,50.7670624003145,145.523825538307,59.3754533088821
"Trafd1",177.963352450428,155.572383714798,106.436278279418,147.760091030234,75.79860353,182.630290774324,608.288701211836,229.614170277858
"Trak1",54.0629046331983,8.43900355836083,48.6087941214739,45.4975496658544,45.2921542959926,61.6844540893044,103.176664078253,36.0172582917358
"Trappc12",164.612904977263,134.670997701603,167.447079720962,128.544508807882,63.685702825341,157.815757449419,335.194017487566,100.59217503798
"Trappc2",161.034764075367,163.419815911672,73.1734665354633,75.07502068,80.18597669,119.680512684826,308.505375983797,138.092519629839
"Trappc8",69.6492308922019,53.8027426388302,54.0425351214436,47.7214708583603,27.3712948880965,66.8824835129188,224.015244502696,47.3588164943464
"Trappc9",301.022773747485,182.935349754996,202.937511153808,143.754210710908,180.505603469584,230.911401730291,742.209890834193,227.324553873459
"Trex1",74.559323082333,143.766992507847,16.2037232549762,326.148436153006,0.000681426,72.0435270834457,173.499247812377,0.001196237
"Trhr",29.2110915348875,47.6067627314961,429.528807410477,7.56636885705917,36.2953470927778,323.322975226814,177.121712459799,0.00019853
"Trim2",258.065157848848,336.843277382315,195.977942855007,40.089127692504,44.7963571190699,206.547827815709,221.770268293471,95.6625702879333
"Trim24",120.90654999729,138.822007578301,77.383827,94.7231530536132,50.6707004062281,85.5403743354214,302.917535450945,234.059422772705
"Trim25",7.218562297909,40.4896223023987,7.34886182306768,235.795048418056,56.3557356134481,4.94222244358276,836.731092825593,238.823012825599
"Trim28",98.7046753623666,69.9986252596993,71.9468220779174,92.5926708852547,37.6651168697418,84.9485062827318,153.422895220578,80.1349384880462
"Trim3",286.355181545476,467.232665369616,103.886175711545,112.690370997955,96.2419808685999,334.995599485316,345.140541287206,189.566626816857
"Trim32",309.627499231794,115.30791254378,169.651626136526,171.985800845593,81.9854220961273,180.430001251203,396.999461641326,186.983486720886
"Trim44",65.5781313230101,57.4890177543429,47.2914383224385,56.0799584770541,26.6391127448322,63.996825797737,160.082608733354,54.2349114898998
"Trim46",24.219928437227,2.47734093897027,38.4741008944953,3.76757950345403,2.52255705659916,31.1073349421795,5.67864473363463,13.852941549841
"Trim67",448.210859866704,13.7508331190495,6.99375885426062,0.000303678,0.000121573,79.3130709254733,27.1654671733085,577.73869887314
"Trim9",101.120711416817,15.6282781237195,104.811819044359,31.2044173960797,157.8506624634,146.827656782454,33.5040008648492,47.9980726012177
"Trio",91.7231923836296,12.4385353941645,74.1183177186906,37.6309787742365,21.9095073346721,99.8852669015484,146.588419128564,188.925579857231
"Triobp",54.9132507340397,45.6960849177343,1.53430096638802,388.025873741933,214.001686169284,30.3782565901678,307.072838458485,170.765951853427
